Date,Symbol,Open,High,Low,Close,Volume
20-04-2021,HDFC,2542.15,2544,2406.2,2415.9,7365765
22-04-2021,HDFC,2400,2485,2373,2479.7,4514740
23-04-2021,HDFC,2455.05,2504.15,2437.5,2497.35,3143779
26-04-2021,HDFC,2500,2534.1,2483.2,2509.8,3916088
27-04-2021,HDFC,2494.15,2526.8,2486.25,2518.4,2040799
28-04-2021,HDFC,2516.1,2609,2508.3,2577,3407461
29-04-2021,HDFC,2590.9,2628,2533,2538.85,3005468
30-04-2021,HDFC,2503.1,2525,2411.1,2420.1,6024595
01-01-2020,CIPLA,481,481,474.45,475.9,1316812
02-01-2020,CIPLA,478.85,479.9,472.3,473.5,1406381
03-01-2020,CIPLA,475.8,475.8,467.25,469.95,2252752
06-01-2020,CIPLA,469.8,469.95,461.2,466.75,1501855
07-01-2020,CIPLA,466,470,463.65,468.6,2365554
08-01-2020,CIPLA,467.8,470.1,461.6,464.75,1507276
09-01-2020,CIPLA,467.5,473.3,467.5,470.1,1700600
10-01-2020,CIPLA,470.1,477,469.75,473.5,1213600
13-01-2020,CIPLA,474.5,482.45,474.5,477.65,1229969
14-01-2020,CIPLA,480.6,485.2,479.2,484.25,2160301
15-01-2020,CIPLA,484,486.85,479.55,484,1413668
16-01-2020,CIPLA,484,487.45,479,480.25,1694372
17-01-2020,CIPLA,480,482.95,476.55,480.3,2039387
20-01-2020,CIPLA,480.45,483.15,476.65,480.15,1206931
21-01-2020,CIPLA,478.95,479.55,472.2,473.4,1448808
22-01-2020,CIPLA,474.5,480.3,470.25,471.6,2380518
23-01-2020,CIPLA,464.5,475.85,459.35,465.15,5783749
24-01-2020,CIPLA,465,467.75,456.85,458.85,2713370
27-01-2020,CIPLA,457.5,466.5,454.2,464.45,5849003
28-01-2020,CIPLA,465,468,458.95,464.7,3592413
29-01-2020,CIPLA,464.7,467.4,460.35,461.55,1737293
30-01-2020,CIPLA,461,461,446.35,451,2766881
31-01-2020,CIPLA,453.95,453.95,442.1,446.9,2184609
01-02-2020,CIPLA,446.5,452.2,437.75,444.2,1632513
03-02-2020,CIPLA,444,450.65,439.4,444.55,1690394
04-02-2020,CIPLA,446.7,452.45,444.2,448.45,2030860
05-02-2020,CIPLA,449.55,459.15,437.5,447.55,3637403
06-02-2020,CIPLA,462.5,464.35,435.35,439.65,7118843
07-02-2020,CIPLA,440,445.9,437.3,443.2,6386193
10-02-2020,CIPLA,444.2,451,442.1,444.75,3557480
11-02-2020,CIPLA,447.1,452,443.35,450.6,1889638
12-02-2020,CIPLA,454.95,454.95,445,446.8,1683136
13-02-2020,CIPLA,446.8,448.9,440.5,443.4,2041017
14-02-2020,CIPLA,444,448.9,441.5,447.1,1814780
17-02-2020,CIPLA,444.5,445.75,430.1,431.9,4581786
18-02-2020,CIPLA,433,437.65,428.1,436,2453801
19-02-2020,CIPLA,437.8,449.2,437.4,447.5,2359566
20-02-2020,CIPLA,448,448.8,434.5,435.75,3048500
24-02-2020,CIPLA,436,436.7,426.55,430.15,2569563
25-02-2020,CIPLA,430.2,431.2,420,425.8,2438218
26-02-2020,CIPLA,406,425,405.8,422.2,8068909
27-02-2020,CIPLA,411.1,424,409,421.2,5109022
28-02-2020,CIPLA,413,416.45,398.05,402.1,4200936
02-03-2020,CIPLA,407,411.25,394.65,401.95,3460583
03-03-2020,CIPLA,402,429.2,402,425.3,5476676
04-03-2020,CIPLA,425.6,449.8,420,447.65,9297945
05-03-2020,CIPLA,447.85,472,437.45,440.6,9637431
06-03-2020,CIPLA,425,438.15,423.05,434.4,2916146
09-03-2020,CIPLA,425,432.65,423.5,426.15,2986596
11-03-2020,CIPLA,425,426.15,410.2,417.1,5314548
12-03-2020,CIPLA,412.5,412.5,390.75,394.75,5636464
13-03-2020,CIPLA,388,434.95,355.3,425.55,6096909
16-03-2020,CIPLA,416,423.9,392.75,396.4,5394615
17-03-2020,CIPLA,397,422,390.75,401.75,2989674
18-03-2020,CIPLA,411.8,411.8,381.7,386,4200582
19-03-2020,CIPLA,374.8,390.75,362.9,374.7,2926155
20-03-2020,CIPLA,379.8,399.8,372.45,392.8,4718358
23-03-2020,CIPLA,370,406.9,370,375.25,5507004
24-03-2020,CIPLA,380,409.75,372.55,377.45,6652237
25-03-2020,CIPLA,378,394.9,374,376.45,6419109
26-03-2020,CIPLA,383,394.7,380.5,386.15,4291225
27-03-2020,CIPLA,393,411,391.95,407.65,6471292
30-03-2020,CIPLA,413.8,438.7,407.65,431.75,9021027
31-03-2020,CIPLA,446,446.6,420,422.85,9434756
01-04-2020,CIPLA,424.9,430.9,410.4,413.75,6329718
03-04-2020,CIPLA,425,454.7,416.25,449.2,17906777
07-04-2020,CIPLA,479,513.4,452,492.25,20843854
08-04-2020,CIPLA,496.95,530,490,512.75,19456194
09-04-2020,CIPLA,564,610,564,579.6,27207928
13-04-2020,CIPLA,605,605,583,592.85,15483866
15-04-2020,CIPLA,604.45,614,578.6,592.35,16213849
16-04-2020,CIPLA,590,612.8,582,600.45,12716392
17-04-2020,CIPLA,615,615,595,598,8304296
20-04-2020,CIPLA,598,599.4,580,585.4,5856240
21-04-2020,CIPLA,578,609.8,570,592.1,14471886
22-04-2020,CIPLA,594.9,599.75,585,587.2,6182389
23-04-2020,CIPLA,590,603.9,579.05,586.7,6277909
24-04-2020,CIPLA,586.4,606,583.6,599.3,11127892
27-04-2020,CIPLA,600,632.65,600,608.7,14089884
28-04-2020,CIPLA,616.8,621.25,593.25,598.6,8193432
29-04-2020,CIPLA,605,607.9,590.1,596.25,6767185
30-04-2020,CIPLA,607.9,611.45,586.1,589.6,9100084
04-05-2020,CIPLA,589,616.95,580.6,611.85,16816196
05-05-2020,CIPLA,623.05,623.05,595,596.9,9257197
06-05-2020,CIPLA,597.5,606,590,591.75,6979140
07-05-2020,CIPLA,598,601.8,587.5,589.55,4620871
08-05-2020,CIPLA,598,601.2,589.5,591.9,5051381
11-05-2020,CIPLA,600.95,600.95,583.45,586.05,5853898
12-05-2020,CIPLA,587,593.8,566.2,570.15,8868988
13-05-2020,CIPLA,600,605,568.9,570.2,10438684
14-05-2020,CIPLA,571,577.9,566.1,569.75,8546052
15-05-2020,CIPLA,572,585,565.6,570.3,14388640
18-05-2020,CIPLA,570.6,605,570.5,600.45,22898149
19-05-2020,CIPLA,600,608.8,590.2,594.95,10952723
20-05-2020,CIPLA,597,624.35,595.4,620.65,13441070
21-05-2020,CIPLA,620.65,626.85,612.3,616.6,7916847
22-05-2020,CIPLA,616.7,641.85,610.1,639.35,10875625
26-05-2020,CIPLA,640,646.9,624.05,627.7,8859499
27-05-2020,CIPLA,630,637.8,625.8,633.05,7710110
28-05-2020,CIPLA,634,637.65,626.05,628.35,5488725
29-05-2020,CIPLA,633,650.95,631,648.15,10580213
01-06-2020,CIPLA,649,652.6,634.55,642.5,7439126
02-06-2020,CIPLA,644.9,658.65,636,637.6,6883613
03-06-2020,CIPLA,646.85,649.5,635.3,641.2,5044705
04-06-2020,CIPLA,643,664.8,642.5,660.55,10452588
05-06-2020,CIPLA,665,669.75,649,650.9,6481383
08-06-2020,CIPLA,656.7,657.8,633.05,635.1,6263354
09-06-2020,CIPLA,638.9,654.3,637.05,640.05,8968473
10-06-2020,CIPLA,646.8,650.75,639.8,642.95,5426109
11-06-2020,CIPLA,645.65,646.95,632.8,635,3172467
12-06-2020,CIPLA,616.3,645,616.3,643.6,5579264
15-06-2020,CIPLA,643,653.5,637,643.65,4520269
16-06-2020,CIPLA,644.5,650,632.45,637.8,2927072
17-06-2020,CIPLA,640,643.8,635,640.35,2648049
18-06-2020,CIPLA,641.65,644.8,636.4,642.05,2161531
19-06-2020,CIPLA,648.85,648.85,631.5,636.2,4476030
22-06-2020,CIPLA,691,692.5,651.65,655.95,29313468
23-06-2020,CIPLA,674,674,655.4,659.8,8287942
24-06-2020,CIPLA,660,662.25,628.3,631.2,6955964
25-06-2020,CIPLA,632,642,629.15,634.9,5816412
26-06-2020,CIPLA,639,643.65,631.6,634.9,3847867
29-06-2020,CIPLA,637,648,635.4,644.9,6772345
30-06-2020,CIPLA,647.95,649.9,638,640.25,4319890
01-07-2020,CIPLA,642.6,642.6,621.05,627.1,4809654
02-07-2020,CIPLA,630,654.45,626,646.2,6169883
03-07-2020,CIPLA,652.95,652.95,635.5,638.8,5380124
06-07-2020,CIPLA,640,644.25,629.2,634.6,5604898
07-07-2020,CIPLA,637.95,642.6,635.2,636.55,3781547
08-07-2020,CIPLA,643.45,648,632.5,634.4,6953560
09-07-2020,CIPLA,643.95,643.95,636.25,639.05,4354463
10-07-2020,CIPLA,640,647,636.7,638.9,4119833
13-07-2020,CIPLA,641,646,636.6,638.35,3450074
14-07-2020,CIPLA,639.95,644,631.25,632.3,5432821
15-07-2020,CIPLA,634.4,643.5,633.1,638.2,4253994
16-07-2020,CIPLA,639.95,677.4,635.9,674.5,16098367
17-07-2020,CIPLA,674.5,696.65,669.25,689.1,15244105
20-07-2020,CIPLA,689,690.85,672.35,674.35,5469496
21-07-2020,CIPLA,676.1,682.1,660,662.3,4314960
22-07-2020,CIPLA,666.15,677.8,657.5,661.7,5918154
23-07-2020,CIPLA,663.95,674,662.2,671.45,4620517
24-07-2020,CIPLA,673,681,658.2,666.05,4962946
27-07-2020,CIPLA,673.95,673.95,650.4,652.9,4465120
28-07-2020,CIPLA,651,665.75,644.25,662.6,4583122
29-07-2020,CIPLA,662.6,685.55,662.6,681.25,7288841
30-07-2020,CIPLA,681.2,698.95,681,685.95,7171188
31-07-2020,CIPLA,687,724,687,720.15,18897332
03-08-2020,CIPLA,724,734.2,701,710.4,12500684
04-08-2020,CIPLA,708,718.9,703.2,713.85,6971075
05-08-2020,CIPLA,720.8,729.95,716,722.15,5263247
06-08-2020,CIPLA,724.95,739.7,720.1,731.1,9663912
07-08-2020,CIPLA,738,739.65,724.5,728.65,6159882
10-08-2020,CIPLA,760,814.5,751.35,795.6,56895564
11-08-2020,CIPLA,801.1,801.85,768.75,778,14861526
12-08-2020,CIPLA,778,778,755.6,762.1,7841606
13-08-2020,CIPLA,765.95,782.9,754.1,760.25,13741283
14-08-2020,CIPLA,762,787.75,752.55,771.8,16276397
17-08-2020,CIPLA,779,781,765.5,771.65,6145819
18-08-2020,CIPLA,772,779.65,763,764.85,5520727
19-08-2020,CIPLA,770,772.7,756.65,758.35,6296081
20-08-2020,CIPLA,758.35,771.75,758.35,762.7,8167571
21-08-2020,CIPLA,768.85,770.6,759.05,760.75,4700989
24-08-2020,CIPLA,763,767,750.25,751.75,4942354
25-08-2020,CIPLA,756.25,758,745.25,747.75,3424068
26-08-2020,CIPLA,751.5,754,744.2,748,3730761
27-08-2020,CIPLA,750.8,764,749.95,756.2,6989244
28-08-2020,CIPLA,763,771,746.7,748.6,8206125
31-08-2020,CIPLA,752,755.7,705.2,713.55,7649142
01-09-2020,CIPLA,713.55,741,710,736.55,6260042
02-09-2020,CIPLA,739.95,748.5,729.2,738.25,5583378
03-09-2020,CIPLA,742.7,745.95,735,738.6,3560610
04-09-2020,CIPLA,733.75,750,717.1,724.6,7473320
07-09-2020,CIPLA,728,733.8,707,716.75,4688730
08-09-2020,CIPLA,716.75,726.45,704.4,708.2,4818231
09-09-2020,CIPLA,709.15,734.95,705.2,727.55,9082720
10-09-2020,CIPLA,729,735.9,719.25,726.8,4571167
11-09-2020,CIPLA,725.8,731.5,720.25,725.95,2465472
14-09-2020,CIPLA,729,730.25,717.75,721.6,3104687
15-09-2020,CIPLA,723,754,722.65,742.45,14548327
16-09-2020,CIPLA,743.95,756.5,732,752.6,6773204
17-09-2020,CIPLA,751,762,746.7,751.5,7105873
18-09-2020,CIPLA,780,819.3,776.15,806.25,35527345
21-09-2020,CIPLA,806.25,811.95,762,768.1,12576401
22-09-2020,CIPLA,777.05,787.95,755.15,777.65,14483986
23-09-2020,CIPLA,783.95,784,761.8,767.4,6236596
24-09-2020,CIPLA,764.45,766.65,730,733.45,7123765
25-09-2020,CIPLA,752,777,740.4,770.1,13365213
28-09-2020,CIPLA,772.1,778,755.6,774.8,9291117
29-09-2020,CIPLA,777.6,786,759.05,762.35,6583112
30-09-2020,CIPLA,762.35,794.9,761.05,774.7,14333238
01-10-2020,CIPLA,779.8,781,765.75,773,5852563
05-10-2020,CIPLA,776,784.05,762.05,778.65,6798053
06-10-2020,CIPLA,782,788,777,780.35,4789613
07-10-2020,CIPLA,780,790.65,771,773.6,6086372
08-10-2020,CIPLA,775,815.6,774.9,811.45,12019994
09-10-2020,CIPLA,813,825,800.35,803.15,11673228
12-10-2020,CIPLA,805,819.75,800.15,813.65,6612623
13-10-2020,CIPLA,810,829.05,778.5,787.15,13964627
14-10-2020,CIPLA,788.8,794.55,766.8,781.5,8675723
15-10-2020,CIPLA,780.65,788,762.9,768.3,6291197
16-10-2020,CIPLA,766.95,787.5,758.4,782.35,9099048
19-10-2020,CIPLA,783,784.1,762.15,764,4351957
20-10-2020,CIPLA,765,774.7,756.3,764.3,6029721
21-10-2020,CIPLA,771.8,771.8,756.5,767.1,6932538
22-10-2020,CIPLA,765,769.85,744,757.5,8429302
23-10-2020,CIPLA,761.25,774.65,755,757.55,8515910
26-10-2020,CIPLA,761.2,763.75,742.3,747.15,4665293
27-10-2020,CIPLA,750,773.55,747,770.25,7004115
28-10-2020,CIPLA,771.4,780,762.15,765.25,7050213
29-10-2020,CIPLA,766.1,774.65,757,762.3,6084021
30-10-2020,CIPLA,765.7,767.5,746,754.5,4126277
02-11-2020,CIPLA,757.5,762.35,744.4,751.25,3265890
03-11-2020,CIPLA,756.1,770.55,750.75,759.3,5390467
04-11-2020,CIPLA,757.8,783.8,757.2,781.15,9035451
05-11-2020,CIPLA,786,796.1,778.3,793.5,6656549
06-11-2020,CIPLA,797.4,802,786.55,789.95,7765316
09-11-2020,CIPLA,795.1,804,752.3,763.2,21178707
10-11-2020,CIPLA,769.8,769.8,706.5,717.3,22558440
11-11-2020,CIPLA,727,745.5,718.6,742.35,18892977
12-11-2020,CIPLA,742.4,758.85,733.5,739.7,10422659
13-11-2020,CIPLA,742.5,751,740.15,744.65,6955531
14-11-2020,CIPLA,749.5,749.9,744,745.75,631992
17-11-2020,CIPLA,747.4,751.9,734,742.55,7313289
18-11-2020,CIPLA,747.3,752,733.5,742.95,7190828
19-11-2020,CIPLA,742.55,751.9,737.95,742.1,5804230
20-11-2020,CIPLA,742,748.45,732.25,739.9,5394676
23-11-2020,CIPLA,741.65,758.05,739.4,746.3,8690680
24-11-2020,CIPLA,748.3,752,741.6,748.45,5471533
25-11-2020,CIPLA,750.1,754.55,728.2,731.65,6060158
26-11-2020,CIPLA,734,741,726.5,738.7,6088729
27-11-2020,CIPLA,741,749,735,745.6,12777697
01-12-2020,CIPLA,753,760,746.15,755.6,6241872
02-12-2020,CIPLA,758,761,751.15,758.35,3983393
03-12-2020,CIPLA,760,764.8,756.05,762.15,3765555
04-12-2020,CIPLA,763,770.6,757,766.95,5423289
07-12-2020,CIPLA,766.95,782.5,766,773.15,6779545
08-12-2020,CIPLA,777,779.45,757.8,766,4166424
09-12-2020,CIPLA,769.9,773.9,759.95,762.4,4045201
10-12-2020,CIPLA,763,767.7,755.1,762.75,3679209
11-12-2020,CIPLA,764,766.1,753,755.85,3178041
14-12-2020,CIPLA,778.3,793.3,776.35,789.3,19785595
15-12-2020,CIPLA,789.3,798,779.25,781.65,8249684
16-12-2020,CIPLA,790.35,790.35,782.3,786.8,3817724
17-12-2020,CIPLA,790.75,794.85,781.1,783.2,3984988
18-12-2020,CIPLA,784.25,796,781.5,793.45,6487014
21-12-2020,CIPLA,793,816.9,760,778.5,14465355
22-12-2020,CIPLA,782,798,761.1,795,6139589
23-12-2020,CIPLA,796.35,827,792.25,824.65,8520251
24-12-2020,CIPLA,828.8,834.9,815.3,833.2,7294578
28-12-2020,CIPLA,837.6,839,825.2,830.15,4810932
29-12-2020,CIPLA,830.15,835.75,817.5,827.95,3311293
30-12-2020,CIPLA,830,830,816.05,823.8,2715404
31-12-2020,CIPLA,824,833.35,816.4,819.95,4842886
01-01-2021,CIPLA,822.8,828.95,820.65,826.6,2474916
04-01-2021,CIPLA,831,837.3,826.55,832.25,3487801
05-01-2021,CIPLA,832.25,843.75,825.3,827.25,4559213
06-01-2021,CIPLA,829,834.4,815.25,824.8,3318460
07-01-2021,CIPLA,830,830.45,818,826.55,2879675
08-01-2021,CIPLA,830.7,846.2,827.4,838.7,5072916
11-01-2021,CIPLA,839,860,832.75,856.85,5332109
12-01-2021,CIPLA,860,864.6,841,843.15,4338010
13-01-2021,CIPLA,847.35,852,832.5,841.7,3596529
14-01-2021,CIPLA,841.7,847.55,829,840.9,3652930
15-01-2021,CIPLA,839,844.9,821,823.7,3137877
18-01-2021,CIPLA,822,826.65,796.2,801.75,3742440
19-01-2021,CIPLA,802.5,825.4,802.5,822.45,3791378
20-01-2021,CIPLA,822.5,834.9,822.3,832.8,3056546
21-01-2021,CIPLA,835,839.3,809,812.75,3326213
22-01-2021,CIPLA,815.8,822.5,798.25,808.3,3883231
25-01-2021,CIPLA,813,857,808.25,836.8,10704200
27-01-2021,CIPLA,839.9,856.45,825.2,842.5,7410174
28-01-2021,CIPLA,835.5,848.85,825.7,841.9,4489853
29-01-2021,CIPLA,847.95,850.85,820.75,825.9,7185812
01-02-2021,CIPLA,815,831,779.95,806.4,13856367
02-02-2021,CIPLA,807,826.35,801.5,821.6,8486828
03-02-2021,CIPLA,826,878.9,824.2,849.25,15674616
04-02-2021,CIPLA,847.55,856.5,832.6,834.45,4639606
05-02-2021,CIPLA,839.6,854.9,830.5,847.7,7381183
08-02-2021,CIPLA,852,859.25,841.05,847.25,4244906
09-02-2021,CIPLA,848,856.85,839,841.75,4200281
10-02-2021,CIPLA,847.6,867,841,863.4,5665209
11-02-2021,CIPLA,868,874.9,856,859.8,5347864
12-02-2021,CIPLA,859,864.35,845.5,848.55,2473012
15-02-2021,CIPLA,850.1,856.6,842,844.3,2531913
16-02-2021,CIPLA,850,852.25,841.25,848.35,2808115
17-02-2021,CIPLA,849.45,854.7,833,835.7,2539649
18-02-2021,CIPLA,835,843.45,822.5,825.45,4114251
19-02-2021,CIPLA,823.8,825.45,799,807.35,3834443
22-02-2021,CIPLA,811.4,817.5,786.05,792.45,4090429
23-02-2021,CIPLA,795,803.15,788.4,790.95,3264477
24-02-2021,CIPLA,794,798.1,776.25,789.05,1587082
25-02-2021,CIPLA,795,814,790.45,809.15,5478169
26-02-2021,CIPLA,805,820,780,787.05,7549015
01-03-2021,CIPLA,795,800.5,782,789.8,2748271
02-03-2021,CIPLA,792.6,815,790.8,811.8,4275166
03-03-2021,CIPLA,817.95,818.15,807.6,812.5,3265559
04-03-2021,CIPLA,807.4,818,803.7,806.75,3640996
05-03-2021,CIPLA,806.5,812,800.25,805.15,3832170
08-03-2021,CIPLA,807.95,819,806.2,809.25,2915298
09-03-2021,CIPLA,812.6,816.7,792.1,797,2783825
10-03-2021,CIPLA,806,814.75,801,812.4,2512573
12-03-2021,CIPLA,816.5,818.7,802,805.95,2082799
15-03-2021,CIPLA,807.9,808.9,790,805.5,2651062
16-03-2021,CIPLA,805.1,808.5,787,792.3,3671229
17-03-2021,CIPLA,794.8,794.8,770,772.15,3246092
18-03-2021,CIPLA,776,778.45,750.85,755.15,2894624
19-03-2021,CIPLA,751,767.25,738.1,760.65,5262000
22-03-2021,CIPLA,762,784.6,758.7,772.85,3563266
23-03-2021,CIPLA,775,779.4,768.4,776.1,2118532
24-03-2021,CIPLA,777.8,798.7,772.65,792.95,6904173
25-03-2021,CIPLA,796.9,802.3,783.3,787.25,5292130
26-03-2021,CIPLA,791,799,781.25,787.45,2934548
30-03-2021,CIPLA,790.25,815.9,790.25,812.2,4453933
31-03-2021,CIPLA,811,823.95,805,815.1,3075406
01-04-2021,CIPLA,819.5,824,811.6,818.3,1910949
05-04-2021,CIPLA,825,827,806.1,819.75,2920638
06-04-2021,CIPLA,824,845,821.85,836.15,4569120
07-04-2021,CIPLA,836.15,844.9,830.25,840.85,2404472
08-04-2021,CIPLA,843,850.45,838.4,842,2459821
09-04-2021,CIPLA,840.9,892.3,836.65,883.05,11189432
12-04-2021,CIPLA,890,940,879.15,902.4,30141861
13-04-2021,CIPLA,921.95,932.6,878.3,885.2,11667200
15-04-2021,CIPLA,898.8,925.4,883.9,914.2,13218002
16-04-2021,CIPLA,919.75,944.25,910.9,938.05,13746268
19-04-2021,CIPLA,945.25,955,924,946.3,17805574
20-04-2021,CIPLA,965.1,966.35,941.1,949.3,10205616
22-04-2021,CIPLA,958.8,963.15,938.85,944.35,8522208
23-04-2021,CIPLA,944.35,952.85,922.75,935.6,7972589
26-04-2021,CIPLA,935.6,940,902.15,905.4,10255697
27-04-2021,CIPLA,913,919.5,901,912.4,5669049
28-04-2021,CIPLA,914.35,918,902.95,910.2,7251009
29-04-2021,CIPLA,911.95,917.4,904,906.5,4953091
30-04-2021,CIPLA,900.75,921,900.75,910.35,6459737
